sse,layer,angles_layer,angles_floor,angles_side,points_layer,points_floor,points_side,tilted_layer,tilted_floor,tilted_side,pdb_path
B4E,A,34.414480164239876,-55.514296345806684,-1.978413533429329,10.35518860606437,0.4658896117009665,7.3730981116814815,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A4E,A,20.803892236719488,-69.19782314390446,-0.10632197765710567,0.1469891003737957,0.0240186810698637,7.2978891530532115,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
B2E,A,0.6899705361468808,-86.42758042093183,-3.504297209743968,10.354719765080473,0.2064649947359687,2.5767501371260244,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A2E,A,-4.191835437188701,-84.94830392457617,-2.81008297459647,0.06829203142165055,0.4342175121224703,2.614088472511765,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A1E,B,-18.625000351072984,-71.23440222256035,2.20002523582156,10.095456204081039,0.3006934186330472,6.298251802336434,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
B1E,B,-11.338821220843599,-78.60269972454023,-1.1178133578226874,0.016320293260401415,0.4705643194244645,6.031032512814827,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A3E,B,2.1987019395297045,-87.80307391317785,0.01834308499980721,10.63945867428695,0.5215045691787079,3.351022088048893,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
B3E,B,22.08664728683907,-67.84620545718073,-1.6584084842085118,0.12066478749734087,0.18686565324565968,3.6694885135194717,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
B4E,B,33.713485027147854,-56.199595994195136,-2.1659305175769914,0.14315108624856773,0.4733185234265786,8.423173380378996,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A4E,B,20.145066897604046,-69.85673582583071,-0.031541493456004904,10.352807541513421,0.1498934144394573,8.16505810556971,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
B2E,B,-0.024260002749168445,-86.94401536287239,-3.053479565814476,0.029295975488606088,0.2919875553617504,1.5269138090060164,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A2E,B,-4.893661144227615,-84.59845956058119,-2.2747977197918257,10.398062105408744,0.2280476936673289,1.7525443585586196,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/141/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_141_funfol_template_sketch_0001.pdb
A1E,A,17.45140472666525,72.54366275456765,0.512801881411316,0.0709905511298095,0.3972989012857264,7.252072837734543,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/115/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_115_funfol_template_sketch_0001.pdb
B1E,A,9.746084281530404,80.25103426880614,-0.3392461118483437,10.351042379581783,0.15132346850750295,7.049528595042889,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/115/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_115_funfol_template_sketch_0001.pdb
A3E,A,-4.598484399613387,85.3965402456752,0.12981895644133767,0.016762292454687584,0.3040121686856701,2.4441776431025746,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/115/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_115_funfol_template_sketch_0001.pdb
B3E,A,-24.80028136241489,65.03815680146117,2.6325507412004048,10.42072391588744,0.3421700534845284,2.707872878286678,0.0,0.0,0.0,srch6E5C02/natlik/betasandwich70150/l55/corrections2XZ/mid/lmaster/connectivity/A1E.B1E.A3E.B3E.B4E.A4E.B2E.A2E/statistic/funfoldes_folding/_pdb_files/115/srch6E5C02_natlik_betasandwich70150_l55_corrections2XZ_mid_lmaster_115_funfol_template_sketch_0001.pdb
